"county","state","year","latitude","longitude","patent_count"
"BERKS","PA",2012,40.1467,-75.8662,1
"BERKS","PA",2012,40.1553,-75.8899,1
"BERKS","PA",2012,40.1554,-75.8894,1
"BERKS","PA",2012,40.1935,-75.8621,1
"BERKS","PA",2012,40.1936,-75.8593,1
"BERKS","PA",2012,40.2026,-75.8363,2
"BERKS","PA",2012,40.206,-75.8369,1
"BERKS","PA",2012,40.216,-75.9873,1
"BERKS","PA",2012,40.2215,-75.9357,2
"BERKS","PA",2012,40.2265,-75.8772,6
"BERKS","PA",2012,40.2581,-75.7263,35
"BERKS","PA",2012,40.2645,-75.8041,40
"BERKS","PA",2012,40.2708,-75.9579,1
"BERKS","PA",2012,40.2798,-75.9112,1
"BERKS","PA",2012,40.2859,-75.9844,55
"BERKS","PA",2012,40.2939,-75.9876,1
"BERKS","PA",2012,40.2942,-76.0011,1
"BERKS","PA",2012,40.2973,-75.9747,1
"BERKS","PA",2012,40.3047,-75.7304,1
"BERKS","PA",2012,40.3079,-75.9655,34
"BERKS","PA",2012,40.3136,-75.8185,1
"BERKS","PA",2012,40.3273,-76.011,47
"BERKS","PA",2012,40.3294,-75.9946,3
"BERKS","PA",2012,40.3295,-75.9652,23
"BERKS","PA",2012,40.3298,-75.9944,11
"BERKS","PA",2012,40.3301,-76.0805,4
"BERKS","PA",2012,40.3337,-75.6374,45
"BERKS","PA",2012,40.3356,-75.9269,383
"BERKS","PA",2012,40.3368,-75.6239,1
"BERKS","PA",2012,40.3376,-75.9797,4
"BERKS","PA",2012,40.338,-75.9753,1
"BERKS","PA",2012,40.3394,-75.865,2
"BERKS","PA",2012,40.3452,-75.9928,4
"BERKS","PA",2012,40.3481,-75.9272,1
"BERKS","PA",2012,40.3518,-76.1344,6
"BERKS","PA",2012,40.3618,-76.1841,2
"BERKS","PA",2012,40.3734,-75.6291,1
"BERKS","PA",2012,40.3742,-75.9258,1
"BERKS","PA",2012,40.3887,-75.7914,3
"BERKS","PA",2012,40.3909,-75.6109,24
"BERKS","PA",2012,40.4023,-75.5871,2
"BERKS","PA",2012,40.4304,-75.5793,1
"BERKS","PA",2012,40.4312,-75.7931,1
"BERKS","PA",2012,40.4334,-76.1122,8
"BERKS","PA",2012,40.4414,-75.8867,8
"BERKS","PA",2012,40.4438,-75.883,1
"BERKS","PA",2012,40.447,-75.9663,8
"BERKS","PA",2012,40.4504,-75.8897,1
"BERKS","PA",2012,40.454,-75.818,26
"BERKS","PA",2012,40.4744,-75.9778,1
"BERKS","PA",2012,40.5055,-75.6664,9
"BERKS","PA",2012,40.5101,-75.7834,1
"BERKS","PA",2012,40.5173,-75.7774,31
"BERKS","PA",2012,40.5262,-75.7781,1
"BERKS","PA",2012,40.5556,-75.9819,91
"BERKS","PA",2012,40.5729,-75.888,1
"BERKS","PA",2012,40.5752,-75.7534,1
"BERKS","PA",2012,40.6262,-75.8524,12
"BERKSHIRE","MA",2012,42.1126,-73.1432,2
"BERKSHIRE","MA",2012,42.196,-73.362,6
"BERKSHIRE","MA",2012,42.1982,-73.4381,1
"BERKSHIRE","MA",2012,42.2356,-73.4134,1
"BERKSHIRE","MA",2012,42.2459,-73.2037,1
"BERKSHIRE","MA",2012,42.3118,-73.1822,4
"BERKSHIRE","MA",2012,42.3565,-73.2849,43
"BERKSHIRE","MA",2012,42.3721,-73.2647,2
"BERKSHIRE","MA",2012,42.3913,-73.2854,2
"BERKSHIRE","MA",2012,42.4381,-73.0459,1
"BERKSHIRE","MA",2012,42.4501,-73.2454,58
"BERKSHIRE","MA",2012,42.4597,-73.2215,1
"BERKSHIRE","MA",2012,42.5126,-73.1929,1
"BERKSHIRE","MA",2012,42.5128,-73.1902,1
"BERKSHIRE","MA",2012,42.5173,-73.2282,6
"BERKSHIRE","MA",2012,42.7009,-73.1087,4
"BERKSHIRE","MA",2012,42.712,-73.2037,50
"BERNALILLO","NM",2012,34.9078,-106.693,1
"BERNALILLO","NM",2012,35.0178,-106.629,7
"BERNALILLO","NM",2012,35.036,-106.551,20
"BERNALILLO","NM",2012,35.0491,-106.511,1
"BERNALILLO","NM",2012,35.0499,-106.476,1
"BERNALILLO","NM",2012,35.0606,-106.506,1
"BERNALILLO","NM",2012,35.0654,-106.591,2
"BERNALILLO","NM",2012,35.073,-106.617,7
"BERNALILLO","NM",2012,35.0734,-106.576,1
"BERNALILLO","NM",2012,35.0738,-106.25,2
"BERNALILLO","NM",2012,35.0787,-106.64,2
"BERNALILLO","NM",2012,35.0795,-106.388,71
"BERNALILLO","NM",2012,35.0807,-106.619,1
"BERNALILLO","NM",2012,35.0834,-106.721,2
"BERNALILLO","NM",2012,35.0844,-106.65,2
"BERNALILLO","NM",2012,35.0849,-106.647,1
"BERNALILLO","NM",2012,35.0853,-106.606,1882
"BERNALILLO","NM",2012,35.0909,-106.493,3
"BERNALILLO","NM",2012,35.101,-106.57,2
"BERNALILLO","NM",2012,35.1031,-106.517,1
"BERNALILLO","NM",2012,35.1075,-106.373,20
"BERNALILLO","NM",2012,35.1113,-106.497,2
"BERNALILLO","NM",2012,35.1128,-106.628,1
"BERNALILLO","NM",2012,35.1319,-106.511,1
"BERNALILLO","NM",2012,35.1323,-106.499,12
"BERNALILLO","NM",2012,35.1339,-106.641,3
"BERNALILLO","NM",2012,35.1347,-106.522,1
"BERNALILLO","NM",2012,35.1376,-106.563,1
"BERNALILLO","NM",2012,35.146,-106.535,1
"BERNALILLO","NM",2012,35.1475,-106.358,1
"BERNALILLO","NM",2012,35.151,-106.747,1
"BERNALILLO","NM",2012,35.159,-106.576,7
"BERNALILLO","NM",2012,35.162,-106.643,2
"BERNALILLO","NM",2012,35.1682,-106.366,56
"BERNALILLO","NM",2012,35.17,-106.83,11
"BERNALILLO","NM",2012,35.1744,-106.631,5
"BERNALILLO","NM",2012,35.1789,-106.536,1
"BERNALILLO","NM",2012,35.1808,-106.519,8
"BERNALILLO","NM",2012,35.1812,-106.491,1
"BERNALILLO","NM",2012,35.1842,-106.606,1
"BERNALILLO","NM",2012,35.1847,-106.326,3
"BERNALILLO","NM",2012,35.1853,-106.332,1
"BERNALILLO","NM",2012,35.1959,-106.694,3
"BERNALILLO","NM",2012,35.2056,-106.695,1
"BERRIEN","GA",2012,31.3852,-83.2229,4
"BERRIEN","MI",2012,41.7939,-86.7439,4
"BERRIEN","MI",2012,41.7955,-86.7396,1
"BERRIEN","MI",2012,41.7981,-86.4992,4
"BERRIEN","MI",2012,41.7987,-86.6106,6
"BERRIEN","MI",2012,41.8031,-86.6077,1
"BERRIEN","MI",2012,41.8052,-86.7381,1
"BERRIEN","MI",2012,41.813,-86.2799,1
"BERRIEN","MI",2012,41.8273,-86.3611,1
"BERRIEN","MI",2012,41.8281,-86.6925,2
"BERRIEN","MI",2012,41.8298,-86.2542,2
"BERRIEN","MI",2012,41.9431,-86.557,15
"BERRIEN","MI",2012,41.9464,-86.3389,30
"BERRIEN","MI",2012,41.9567,-86.2767,1
"BERRIEN","MI",2012,41.9575,-86.4856,26
"BERRIEN","MI",2012,41.9893,-86.5014,1
"BERRIEN","MI",2012,42.0145,-86.5195,362
"BERRIEN","MI",2012,42.0181,-86.5108,2
"BERRIEN","MI",2012,42.0192,-86.4984,1
"BERRIEN","MI",2012,42.027,-86.5328,1
"BERRIEN","MI",2012,42.039,-86.4422,1
"BERRIEN","MI",2012,42.0416,-86.4167,1
"BERRIEN","MI",2012,42.0424,-86.4299,1
"BERRIEN","MI",2012,42.0465,-86.4678,2
"BERRIEN","MI",2012,42.0471,-86.416,1
"BERRIEN","MI",2012,42.0687,-86.4786,1
"BERRIEN","MI",2012,42.0939,-86.4895,9
"BERRIEN","MI",2012,42.1061,-86.4766,1
"BERRIEN","MI",2012,42.1126,-86.4684,3
"BERRIEN","MI",2012,42.1153,-86.4664,1
"BERRIEN","MI",2012,42.1167,-86.4542,121
"BERRIEN","MI",2012,42.1255,-86.2904,2
"BERRIEN","MI",2012,42.1499,-86.4431,15
"BERRIEN","MI",2012,42.1508,-86.4419,27
"BERRIEN","MI",2012,42.1861,-86.3084,28
"BETHEL","AK",2012,60.6967,-161.952,1
"BEXAR","TX",2012,29.1897,-98.5915,1
"BEXAR","TX",2012,29.289,-98.6448,4
"BEXAR","TX",2012,29.3417,-98.4458,3
"BEXAR","TX",2012,29.3477,-98.4797,1
"BEXAR","TX",2012,29.3744,-98.3855,1
"BEXAR","TX",2012,29.377,-98.5215,114
"BEXAR","TX",2012,29.393,-98.2372,7
"BEXAR","TX",2012,29.3978,-98.7371,3
"BEXAR","TX",2012,29.4043,-98.5035,1
"BEXAR","TX",2012,29.4201,-98.5721,2
"BEXAR","TX",2012,29.4241,-98.4936,2158
"BEXAR","TX",2012,29.4272,-98.6802,1
"BEXAR","TX",2012,29.4436,-98.651,1
"BEXAR","TX",2012,29.4489,-98.391,1
"BEXAR","TX",2012,29.454,-98.6796,1
"BEXAR","TX",2012,29.4543,-98.4431,1
"BEXAR","TX",2012,29.4553,-98.5611,3
"BEXAR","TX",2012,29.4596,-98.4952,1
"BEXAR","TX",2012,29.4633,-98.3856,2
"BEXAR","TX",2012,29.4773,-98.7347,3
"BEXAR","TX",2012,29.485,-98.4659,2
"BEXAR","TX",2012,29.4854,-98.4513,1
"BEXAR","TX",2012,29.4874,-98.6121,1
"BEXAR","TX",2012,29.4924,-98.6106,2
"BEXAR","TX",2012,29.4981,-98.5227,3
"BEXAR","TX",2012,29.5004,-98.6656,1
"BEXAR","TX",2012,29.5061,-98.5776,7
"BEXAR","TX",2012,29.5079,-98.2939,1
"BEXAR","TX",2012,29.508,-98.6035,2
"BEXAR","TX",2012,29.5083,-98.6876,1
"BEXAR","TX",2012,29.5086,-98.4666,1
"BEXAR","TX",2012,29.5139,-98.554,2
"BEXAR","TX",2012,29.5148,-98.5976,2
"BEXAR","TX",2012,29.5155,-98.3803,5
"BEXAR","TX",2012,29.5163,-98.6131,5
"BEXAR","TX",2012,29.5163,-98.6107,2
"BEXAR","TX",2012,29.518,-98.3161,1
"BEXAR","TX",2012,29.527,-98.6106,1
"BEXAR","TX",2012,29.5308,-98.4019,1
"BEXAR","TX",2012,29.54,-98.42,2
"BEXAR","TX",2012,29.542,-98.5556,5
"BEXAR","TX",2012,29.5477,-98.535,12
"BEXAR","TX",2012,29.5483,-98.5342,5
"BEXAR","TX",2012,29.5486,-98.5393,1
"BEXAR","TX",2012,29.549,-98.532,1
"BEXAR","TX",2012,29.5572,-98.5945,7
"BEXAR","TX",2012,29.5614,-98.5613,2
"BEXAR","TX",2012,29.5635,-98.4209,1
"BEXAR","TX",2012,29.5661,-98.4047,1
"BEXAR","TX",2012,29.5665,-98.53,2
"BEXAR","TX",2012,29.5666,-98.4801,4
"BEXAR","TX",2012,29.5676,-98.6051,3
"BEXAR","TX",2012,29.5692,-98.587,1
"BEXAR","TX",2012,29.5731,-98.5333,2
"BEXAR","TX",2012,29.578,-98.6897,114
"BEXAR","TX",2012,29.5803,-98.5419,1
"BEXAR","TX",2012,29.5832,-98.4038,4
"BEXAR","TX",2012,29.5838,-98.651,1
"BEXAR","TX",2012,29.5849,-98.5525,6
"BEXAR","TX",2012,29.5852,-98.5083,1
"BEXAR","TX",2012,29.5857,-98.4129,1
"BEXAR","TX",2012,29.5875,-98.5966,2
"BEXAR","TX",2012,29.5929,-98.5254,4
"BEXAR","TX",2012,29.5944,-98.4568,5
"BEXAR","TX",2012,29.6005,-98.4872,15
"BEXAR","TX",2012,29.601,-98.632,1
"BEXAR","TX",2012,29.6025,-98.475,2
"BEXAR","TX",2012,29.6027,-98.4893,3
"BEXAR","TX",2012,29.6034,-98.4915,1
"BEXAR","TX",2012,29.6158,-98.5119,2
"BEXAR","TX",2012,29.6167,-98.5474,1
"BEXAR","TX",2012,29.6183,-98.6216,3
"BEXAR","TX",2012,29.6308,-98.5095,1
"BEXAR","TX",2012,29.6413,-98.4265,2
"BEXAR","TX",2012,29.6451,-98.4733,6
"BEXAR","TX",2012,29.6474,-98.4644,2
"BEXAR","TX",2012,29.6519,-98.4478,1
"BEXAR","TX",2012,29.6538,-98.4845,1
"BEXAR","TX",2012,29.6582,-98.6177,1
"BEXAR","TX",2012,29.6611,-98.5831,1
"BEXAR","TX",2012,29.6644,-98.6307,4
"BEXAR","TX",2012,29.6656,-98.6664,2
"BEXAR","TX",2012,29.6897,-98.4952,1
"BEXAR","TX",2012,29.6954,-98.4075,1
"BEXAR","TX",2012,29.6979,-98.4952,1
"BEXAR","TX",2012,29.7131,-98.4927,2
"BEXAR","TX",2012,29.7487,-98.6491,4
"BIBB","GA",2012,32.8069,-83.82,3
"BIBB","GA",2012,32.8407,-83.6324,123
"BIBB","GA",2012,32.852,-83.6791,1
"BIENVILLE","LA",2012,32.2532,-93.1657,1
"BIG HORN","WY",2012,44.2458,-107.603,12
"BIG HORN","WY",2012,44.38,-108.039,1
"BIG HORN","WY",2012,44.4891,-108.056,2
"BIG HORN","WY",2012,44.8375,-108.39,2
"BIG STONE","MN",2012,45.56,-96.7117,1
"BILLINGS","ND",2012,46.9139,-103.524,1
"BINGHAM","ID",2012,43.1905,-112.345,13
"BINGHAM","ID",2012,43.2075,-112.388,1
"BINGHAM","ID",2012,43.3813,-112.123,8
"BLACK HAWK","IA",2012,42.315,-92.1921,5
"BLACK HAWK","IA",2012,42.4161,-92.2149,2
"BLACK HAWK","IA",2012,42.4286,-92.3616,2
"BLACK HAWK","IA",2012,42.4692,-92.281,2
"BLACK HAWK","IA",2012,42.4928,-92.3426,164
"BLACK HAWK","IA",2012,42.5138,-92.3996,1
"BLACK HAWK","IA",2012,42.5349,-92.4453,150
"BLACK HAWK","IA",2012,42.57,-92.1609,2
"BLACKFORD","IN",2012,40.4512,-85.37,7
"BLADEN","NC",2012,34.4874,-78.6561,1
"BLADEN","NC",2012,34.5388,-78.7875,6
"BLADEN","NC",2012,34.7332,-78.79,1
"BLAINE","ID",2012,43.5196,-114.315,17
"BLAINE","ID",2012,43.5353,-114.319,1
"BLAINE","ID",2012,43.6807,-114.364,32
"BLAINE","ID",2012,43.6971,-114.352,51
"BLAINE","MT",2012,48.7085,-109.155,1
"BLAINE","OK",2012,35.6312,-98.3173,1
"BLAINE","OK",2012,35.8448,-98.4131,1
"BLAINE","OK",2012,36.1161,-98.317,1
"BLAIR","PA",2012,40.2967,-78.4497,1
"BLAIR","PA",2012,40.3359,-78.3908,3
"BLAIR","PA",2012,40.3456,-78.4538,1
"BLAIR","PA",2012,40.3922,-78.4347,1
"BLAIR","PA",2012,40.4234,-78.4339,11
"BLAIR","PA",2012,40.4273,-78.3889,14
"BLAIR","PA",2012,40.5187,-78.3947,47
"BLAIR","PA",2012,40.6706,-78.2386,46
"BLANCO","TX",2012,30.098,-98.4214,5
"BLAND","VA",2012,37.1022,-81.1162,8
"BLAND","VA",2012,37.152,-81.1501,3
"BLAND","VA",2012,37.2423,-81.1073,4
"BLAND","VA",2012,37.2756,-81.081,2
"BLEDSOE","TN",2012,35.5258,-85.3456,2
"BLOUNT","AL",2012,33.8168,-86.6008,1
"BLOUNT","AL",2012,33.8168,-86.6006,1
"BLOUNT","AL",2012,33.8937,-86.7512,1
"BLOUNT","AL",2012,34.0815,-86.5911,1
"BLOUNT","TN",2012,35.6568,-83.9956,2
"BLOUNT","TN",2012,35.7281,-83.8132,2
"BLOUNT","TN",2012,35.7488,-84.0203,1
"BLOUNT","TN",2012,35.7491,-84.0201,2
"BLOUNT","TN",2012,35.7604,-84.1357,12
"BLOUNT","TN",2012,35.7831,-83.9109,1
"BLOUNT","TN",2012,35.7895,-83.9738,2
"BLOUNT","TN",2012,35.792,-83.9797,1
"BLOUNT","TN",2012,35.8115,-83.8024,5
"BLOUNT","TN",2012,35.8247,-84.0907,2
"BLUE EARTH","MN",2012,43.9619,-94.1691,1
"BLUE EARTH","MN",2012,44.0047,-94.0658,2
"BLUE EARTH","MN",2012,44.1049,-94.2186,7
"BLUE EARTH","MN",2012,44.1636,-93.9994,142
"BLUE EARTH","MN",2012,44.2044,-93.8155,6
"BOISE","ID",2012,43.8285,-115.835,6
"BOISE","ID",2012,43.9573,-115.967,1
"BOISE","ID",2012,44.081,-115.619,1
"BOISE","ID",2012,44.0919,-115.954,10
"BOISE","ID",2012,44.1828,-115.961,1
"BOLLINGER","MO",2012,37.5162,-89.9071,1
"BON HOMME","SD",2012,42.952,-97.6733,1
"BOND","IL",2012,38.8962,-89.3406,2
"BOND","IL",2012,38.9989,-89.5737,2
"BONNER","ID",2012,48.0346,-116.643,2
"BONNER","ID",2012,48.1788,-117.038,1
"BONNER","ID",2012,48.1807,-116.909,2
"BONNER","ID",2012,48.2031,-116.566,10
"BONNER","ID",2012,48.2725,-116.574,1
"BONNER","ID",2012,48.2752,-116.593,1
"BONNER","ID",2012,48.2766,-116.553,41
"BONNEVILLE","ID",2012,43.4233,-112.014,4
"BONNEVILLE","ID",2012,43.4266,-111.904,1
"BONNEVILLE","ID",2012,43.4696,-111.967,29
"BONNEVILLE","ID",2012,43.47,-112.03,1
"BONNEVILLE","ID",2012,43.4761,-112.032,1
"BONNEVILLE","ID",2012,43.4916,-112.034,452
"BONNEVILLE","ID",2012,43.5263,-111.933,3
"BOONE","AR",2012,36.1553,-92.9068,3
"BOONE","AR",2012,36.221,-93.0818,1
"BOONE","AR",2012,36.2298,-93.1077,197
"BOONE","AR",2012,36.4198,-92.9149,1
"BOONE","IA",2012,41.9482,-93.9526,1
"BOONE","IL",2012,42.2529,-88.8771,1
"BOONE","IL",2012,42.2531,-88.7252,1
"BOONE","IL",2012,42.2639,-88.8443,87
"BOONE","IL",2012,42.3159,-88.8392,1
"BOONE","IL",2012,42.3293,-88.9059,3
"BOONE","IL",2012,42.3684,-88.822,28
"BOONE","IL",2012,42.4198,-88.8056,1
"BOONE","IN",2012,39.9401,-86.273,1
"BOONE","IN",2012,39.9451,-86.3166,1
"BOONE","IN",2012,39.9483,-86.265,2
"BOONE","IN",2012,39.9509,-86.2619,367
"BOONE","IN",2012,39.9552,-86.2845,1
"BOONE","IN",2012,39.9957,-86.3478,2
"BOONE","IN",2012,39.9973,-86.3458,8
"BOONE","IN",2012,40.0134,-86.2985,2
"BOONE","IN",2012,40.039,-86.4576,1
"BOONE","IN",2012,40.0484,-86.4692,1
"BOONE","IN",2012,40.1295,-86.6067,3
"BOONE","KY",2012,38.8756,-84.6102,22
"BOONE","KY",2012,38.9168,-84.7141,1
"BOONE","KY",2012,38.9264,-84.6605,1
"BOONE","KY",2012,38.9459,-84.6805,7
"BOONE","KY",2012,38.9769,-84.659,3
"BOONE","KY",2012,38.9803,-84.6584,3
"BOONE","KY",2012,39.0276,-84.7241,2
"BOONE","KY",2012,39.0315,-84.7386,2
"BOONE","KY",2012,39.0353,-84.7065,1
"BOONE","KY",2012,39.0661,-84.7032,150
"BOONE","KY",2012,39.0744,-84.7074,1
"BOONE","KY",2012,39.0962,-84.7288,1
"BOONE","KY",2012,39.1015,-84.7371,1
"BOONE","MO",2012,38.695,-92.3088,1
"BOONE","MO",2012,38.8804,-92.3744,1
"BOONE","MO",2012,38.9331,-92.3738,4
"BOONE","MO",2012,38.9517,-92.3341,2
"BOONE","MO",2012,38.9517,-92.3325,2
"BOONE","MO",2012,38.9538,-92.3714,9
"BOONE","MO",2012,38.966,-92.3749,1
"BOONE","MO",2012,38.9783,-92.3091,1
"BOONE","MO",2012,38.98,-92.5641,11
"BOONE","MO",2012,39.0013,-92.3128,1
"BOONE","NE",2012,41.57,-97.8659,1
"BOSQUE","TX",2012,31.6593,-97.4722,4
"BOSQUE","TX",2012,31.7738,-97.8259,4
"BOSQUE","TX",2012,32.014,-97.4861,2
"BOSQUE","TX",2012,32.032,-97.9091,2
"BOSQUE","TX",2012,32.0704,-97.5013,1
"BOSSIER","LA",2012,32.4818,-93.4476,27
"BOSSIER","LA",2012,32.516,-93.7321,43
"BOSSIER","LA",2012,32.5326,-93.5041,2
"BOSSIER","LA",2012,32.7551,-93.6623,2
"BOTETOURT","VA",2012,37.3934,-79.906,3
"BOTETOURT","VA",2012,37.4182,-79.8748,47
"BOTETOURT","VA",2012,37.4993,-79.8773,11
"BOTETOURT","VA",2012,37.5274,-79.6798,1
"BOTTINEAU","ND",2012,48.8272,-100.446,3
"BOULDER","CO",2012,39.9325,-105.277,9
"BOULDER","CO",2012,39.9358,-105.152,1
"BOULDER","CO",2012,39.9418,-105.161,2
"BOULDER","CO",2012,39.9434,-105.184,16
"BOULDER","CO",2012,39.9528,-105.169,13
"BOULDER","CO",2012,39.9685,-105.136,2
"BOULDER","CO",2012,39.9704,-105.149,8
"BOULDER","CO",2012,39.9749,-105.147,1
"BOULDER","CO",2012,39.9761,-105.249,3
"BOULDER","CO",2012,39.9768,-105.253,6
"BOULDER","CO",2012,39.977,-105.159,1
"BOULDER","CO",2012,39.9789,-105.146,1
"BOULDER","CO",2012,39.98,-105.249,8
"BOULDER","CO",2012,39.983,-105.254,5
"BOULDER","CO",2012,39.9834,-105.256,1
"BOULDER","CO",2012,39.9846,-105.258,6
"BOULDER","CO",2012,39.9853,-105.158,1
"BOULDER","CO",2012,39.9887,-105.147,1
"BOULDER","CO",2012,39.9961,-105.091,15
"BOULDER","CO",2012,39.9969,-105.274,1
"BOULDER","CO",2012,40.0005,-105.208,18
"BOULDER","CO",2012,40.0032,-105.101,1
"BOULDER","CO",2012,40.0043,-105.134,1
"BOULDER","CO",2012,40.0044,-105.222,1
"BOULDER","CO",2012,40.0056,-105.29,1
"BOULDER","CO",2012,40.0076,-105.229,1
"BOULDER","CO",2012,40.0082,-105.23,5
"BOULDER","CO",2012,40.009,-105.252,2
"BOULDER","CO",2012,40.0099,-105.213,1
"BOULDER","CO",2012,40.0103,-105.289,3
"BOULDER","CO",2012,40.0107,-105.23,1
"BOULDER","CO",2012,40.0111,-105.271,1
"BOULDER","CO",2012,40.015,-105.271,2950
"BOULDER","CO",2012,40.0191,-105.251,23
"BOULDER","CO",2012,40.0194,-105.122,1
"BOULDER","CO",2012,40.0209,-105.267,1
"BOULDER","CO",2012,40.021,-105.085,2
"BOULDER","CO",2012,40.0212,-105.273,1
"BOULDER","CO",2012,40.0223,-105.126,1
"BOULDER","CO",2012,40.0229,-105.218,1
"BOULDER","CO",2012,40.0252,-105.267,1
"BOULDER","CO",2012,40.026,-105.28,1
"BOULDER","CO",2012,40.0295,-105.24,3
"BOULDER","CO",2012,40.0314,-105.26,2
"BOULDER","CO",2012,40.0315,-105.24,1
"BOULDER","CO",2012,40.0327,-105.282,1
"BOULDER","CO",2012,40.0348,-105.343,1
"BOULDER","CO",2012,40.0348,-105.266,1
"BOULDER","CO",2012,40.0358,-105.252,1
"BOULDER","CO",2012,40.0399,-105.268,1
"BOULDER","CO",2012,40.0406,-105.208,37
"BOULDER","CO",2012,40.0415,-105.22,1
"BOULDER","CO",2012,40.044,-105.262,1
"BOULDER","CO",2012,40.0455,-105.284,19
"BOULDER","CO",2012,40.0469,-105.248,1
"BOULDER","CO",2012,40.0477,-105.283,1
"BOULDER","CO",2012,40.048,-105.092,2
"BOULDER","CO",2012,40.0489,-105.259,1
"BOULDER","CO",2012,40.0491,-105.277,1
"BOULDER","CO",2012,40.0495,-105.262,1
"BOULDER","CO",2012,40.0497,-105.214,1
"BOULDER","CO",2012,40.0525,-105.289,1
"BOULDER","CO",2012,40.0536,-105.181,1
"BOULDER","CO",2012,40.0589,-105.231,1
"BOULDER","CO",2012,40.063,-105.068,2
"BOULDER","CO",2012,40.0633,-105.41,3
"BOULDER","CO",2012,40.064,-105.215,1
"BOULDER","CO",2012,40.0722,-105.508,1
"BOULDER","CO",2012,40.0731,-105.196,1
"BOULDER","CO",2012,40.0731,-105.195,2
"BOULDER","CO",2012,40.0969,-105.144,1
"BOULDER","CO",2012,40.098,-105.143,2
"BOULDER","CO",2012,40.099,-105.177,1
"BOULDER","CO",2012,40.0998,-105.174,1
"BOULDER","CO",2012,40.1035,-105.164,1
"BOULDER","CO",2012,40.1039,-105.171,183
"BOULDER","CO",2012,40.1133,-105.128,1
"BOULDER","CO",2012,40.1314,-105.125,1
"BOULDER","CO",2012,40.1349,-105.43,1
"BOULDER","CO",2012,40.135,-105.115,1
"BOULDER","CO",2012,40.1356,-105.118,13
"BOULDER","CO",2012,40.1375,-105.145,1
"BOULDER","CO",2012,40.1395,-105.142,2
"BOULDER","CO",2012,40.1424,-105.146,1
"BOULDER","CO",2012,40.1451,-105.152,1
"BOULDER","CO",2012,40.1619,-105.104,2
"BOULDER","CO",2012,40.1672,-105.102,1819
"BOULDER","CO",2012,40.1724,-105.196,15
"BOULDER","CO",2012,40.1728,-105.109,2
"BOULDER","CO",2012,40.1733,-105.114,15
"BOULDER","CO",2012,40.1743,-105.106,2
"BOULDER","CO",2012,40.1772,-105.067,1
"BOULDER","CO",2012,40.1796,-105.068,2
"BOULDER","CO",2012,40.1813,-105.117,1
"BOULDER","CO",2012,40.1821,-105.097,1
"BOULDER","CO",2012,40.1866,-105.148,3
"BOULDER","CO",2012,40.1894,-105.178,3
"BOULDER","CO",2012,40.1932,-105.135,2
"BOULDER","CO",2012,40.1957,-105.095,2
"BOULDER","CO",2012,40.2019,-105.128,1
"BOULDER","CO",2012,40.2028,-105.123,3
"BOULDER","CO",2012,40.2247,-105.271,9
"BOUNDARY","ID",2012,48.6913,-116.316,2
"BOUNDARY","ID",2012,48.7263,-116.189,3
"BOURBON","KS",2012,37.7834,-94.6975,2
"BOURBON","KS",2012,37.8398,-94.7083,21
"BOURBON","KY",2012,38.2098,-84.253,2
"BOURBON","KY",2012,38.2171,-84.2279,1
"BOWIE","TX",2012,33.4251,-94.0477,19
"BOWIE","TX",2012,33.4268,-94.1063,1
"BOWIE","TX",2012,33.4428,-94.1258,2
"BOWIE","TX",2012,33.4598,-94.4155,96
"BOWIE","TX",2012,33.4682,-94.1476,1
"BOWIE","TX",2012,33.4845,-94.1667,1
"BOWIE","TX",2012,33.4972,-94.5091,1
"BOX BUTTE","NE",2012,42.1086,-102.866,1
"BOX ELDER","UT",2012,41.2914,-113.337,1
"BOX ELDER","UT",2012,41.4649,-112.032,2
"BOX ELDER","UT",2012,41.489,-112.019,1
"BOX ELDER","UT",2012,41.4925,-112.032,1
"BOX ELDER","UT",2012,41.5102,-112.016,42
"BOX ELDER","UT",2012,41.5229,-112.071,1
"BOX ELDER","UT",2012,41.551,-112.11,1
"BOX ELDER","UT",2012,41.6385,-112.079,1
"BOX ELDER","UT",2012,41.7119,-112.166,16
"BOX ELDER","UT",2012,41.7172,-112.259,7
"BOX ELDER","UT",2012,41.8755,-112.144,1
"BOYD","KY",2012,38.4048,-82.6004,7
"BOYD","KY",2012,38.4784,-82.6379,1
"BOYD","KY",2012,38.4804,-82.6537,2
"BOYD","NE",2012,42.849,-98.3746,1
"BRADFORD","FL",2012,29.919,-82.2956,1
"BRADFORD","FL",2012,29.9441,-82.1098,2
"BRADFORD","PA",2012,41.6681,-76.2619,1
"BRADFORD","PA",2012,41.713,-76.474,5
"BRADFORD","PA",2012,41.7593,-76.3618,5
"BRADFORD","PA",2012,41.7676,-76.4427,5
"BRADFORD","PA",2012,41.8359,-76.8019,3
"BRADFORD","PA",2012,41.8459,-76.5019,1
"BRADFORD","PA",2012,41.979,-76.5155,13
"BRADLEY","TN",2012,35.0792,-84.739,1
"BRADLEY","TN",2012,35.1938,-84.8568,16
"BRANCH","MI",2012,41.8914,-85.0233,3
"BRANCH","MI",2012,41.9403,-85.0005,33
"BRANCH","MI",2012,42.0655,-85.1291,1
"BRAZORIA","TX",2012,28.9541,-95.3597,107
"BRAZORIA","TX",2012,28.9686,-95.4552,1
"BRAZORIA","TX",2012,28.9789,-95.5676,1
"BRAZORIA","TX",2012,29.0186,-95.444,3
