"state","year","county","precinct","total_votes","rep_votes","dem_votes"
"AR",2012,"NEVADA","BOUGHTON",131,0,1
"AR",2012,"NEVADA","CALE CITY & RURAL",36,0,2
"AR",2012,"NEVADA","EAST RURAL",246,0,1
"AR",2012,"NEVADA","EMMET CITY & RURAL",226,1,3
"AR",2012,"NEVADA","GEORGIA",55,0,1
"AR",2012,"NEVADA","JACKSON/LEAKE",64,0,0
"AR",2012,"NEVADA","LANEBURG/SUTTON",187,1,4
"AR",2012,"NEVADA","LIBERTY/NEW HOPE",189,1,3
"AR",2012,"NEVADA","ROSSTON CITY & RURAL",167,1,3
"AR",2012,"NEVADA","UNION",111,0,0
"AR",2012,"NEVADA","WARD 1",353,1,5
"AR",2012,"NEVADA","WARD 2",278,0,1
"AR",2012,"NEVADA","WARD 3",177,0,3
"AR",2012,"NEVADA","WARD 4",176,1,7
"AR",2012,"NEVADA","WEST RURAL",225,0,8
"AR",2012,"NEVADA","WILLISVILLE CITY & RURAL",208,0,1
"AR",2012,"NEWTON","Big Creek",NA,47,0
"AR",2012,"NEWTON","Boston",NA,37,0
"AR",2012,"NEWTON","Dogpatch",NA,135,0
"AR",2012,"NEWTON","Grove",NA,267,0
"AR",2012,"NEWTON","Hasty",NA,96,0
"AR",2012,"NEWTON","Hickory Grove",NA,36,1
"AR",2012,"NEWTON","Hudson",NA,82,2
"AR",2012,"NEWTON","Jackson",NA,148,6
"AR",2012,"NEWTON","Jefferson",NA,45,2
"AR",2012,"NEWTON","Lincoln",NA,43,0
"AR",2012,"NEWTON","Low Gap",NA,53,1
"AR",2012,"NEWTON","Mt. Sherman",NA,54,0
"AR",2012,"NEWTON","Murray",NA,6,1
"AR",2012,"NEWTON","Pleasant Hill",NA,111,0
"AR",2012,"NEWTON","Plumlee",NA,120,1
"AR",2012,"NEWTON","Polk",NA,58,0
"AR",2012,"NEWTON","Ponca",NA,38,0
"AR",2012,"NEWTON","Richland",NA,87,2
"AR",2012,"NEWTON","Van Buren",NA,47,0
"AR",2012,"NEWTON","White",NA,205,2
"AR",2012,"PERRY","01-APLIN",107,67,0
"AR",2012,"PERRY","02-CASA",186,115,4
"AR",2012,"PERRY","03-CHERRY HILL",112,68,1
"AR",2012,"PERRY","04-FOURCHE",594,396,1
"AR",2012,"PERRY","05-HOUSTON",285,202,2
"AR",2012,"PERRY","06-KENNEY",63,46,0
"AR",2012,"PERRY","07-LAKE",216,146,1
"AR",2012,"PERRY","08-MAUMELLE",244,152,3
"AR",2012,"PERRY","09-NEW TENNESSEE",85,66,0
"AR",2012,"PERRY","10-PERRY",333,245,0
"AR",2012,"PERRY","11-PETIT JEAN",145,107,0
"AR",2012,"PERRY","12-RANKIN",473,297,0
"AR",2012,"PERRY","13-ROSE CREEK",80,52,1
"AR",2012,"PERRY","14-TYLER",95,59,0
"AR",2012,"PERRY","15-UNION",403,235,3
"AR",2012,"PERRY","16-UNION VALLEY",154,95,1
"AR",2012,"PERRY","17-WYE",363,233,1
"AR",2012,"PERRY","ABSENTEE",0,0,0
"AR",2012,"PHILLIPS","PRECINCT 0001",931,853,5
"AR",2012,"PHILLIPS","PRECINCT 0002",125,79,0
"AR",2012,"PHILLIPS","PRECINCT 0003",1053,490,3
"AR",2012,"PHILLIPS","PRECINCT 0004",728,605,3
"AR",2012,"PHILLIPS","PRECINCT 0005",849,661,0
"AR",2012,"PHILLIPS","PRECINCT 0006",951,794,0
"AR",2012,"PHILLIPS","PRECINCT 0007",507,188,1
"AR",2012,"PHILLIPS","PRECINCT 0008",273,155,1
"AR",2012,"PHILLIPS","PRECINCT 0009",324,175,0
"AR",2012,"PHILLIPS","PRECINCT 0010",377,84,0
"AR",2012,"PHILLIPS","PRECINCT 0011",204,122,1
"AR",2012,"PHILLIPS","PRECINCT 0012",112,88,0
"AR",2012,"PHILLIPS","PRECINCT 0013",577,335,2
"AR",2012,"PHILLIPS","PRECINCT 0014",152,54,0
"AR",2012,"PHILLIPS","PRECINCT 0015",294,265,0
"AR",2012,"PHILLIPS","PRECINCT 0016",395,216,1
"AR",2012,"PHILLIPS","PRECINCT 0017",78,38,0
"AR",2012,"PIKE","Antoine",0,0,20
"AR",2012,"PIKE","Daisy",1,0,69
"AR",2012,"PIKE","Delight",5,0,61
"AR",2012,"PIKE","Glenwood North",0,2,65
"AR",2012,"PIKE","Glenwood South",1,1,142
"AR",2012,"PIKE","Kirby",0,0,165
"AR",2012,"PIKE","Langley/Lodi",0,0,70
"AR",2012,"PIKE","Murfreesboro East",0,0,43
"AR",2012,"PIKE","Murfreesboro West",0,0,72
"AR",2012,"PIKE","Newhope",0,0,78
"AR",2012,"PIKE","Pisgah",2,0,50
"AR",2012,"POINSETT","Bolivar",1,79,2
"AR",2012,"POINSETT","Greenfield Buffalo Lick",0,4,0
"AR",2012,"POINSETT","Greenwood",0,2,0
"AR",2012,"POINSETT","Little River",0,10,0
"AR",2012,"POINSETT","Owen Fisher",0,2,0
"AR",2012,"POINSETT","Owen Waldenburg",0,4,0
"AR",2012,"POINSETT","Tyronza",2,0,0
"AR",2012,"POINSETT","West Prairie",0,3,0
"AR",2012,"POINSETT","Willis",6,6,0
"AR",2012,"POLK","Acorn",725,113,593
"AR",2012,"POLK","Big Fork",106,21,81
"AR",2012,"POLK","Board Camp",426,77,338
"AR",2012,"POLK","Cherry Hill",307,70,233
"AR",2012,"POLK","Cove",443,69,359
"AR",2012,"POLK","Dallas Valley",843,144,676
"AR",2012,"POLK","Grannis",214,33,176
"AR",2012,"POLK","Hatfield",465,92,353
"AR",2012,"POLK","Ink",182,34,145
"AR",2012,"POLK","Potter",615,152,446
"AR",2012,"POLK","Precinct 1",706,165,514
"AR",2012,"POLK","Precinct 2",689,176,491
"AR",2012,"POLK","Precinct 3",780,178,584
"AR",2012,"POLK","Rocky",163,44,113
"AR",2012,"POLK","Shady Grove",441,82,351
"AR",2012,"POLK","Vandervoort",231,46,181
"AR",2012,"POLK","Wickes",390,60,321
"AR",2012,"POPE","Appleton #1",0,0,0
"AR",2012,"POPE","Appleton #2",0,1,3
"AR",2012,"POPE","Atkins In",0,0,11
"AR",2012,"POPE","Atkins Out #1",0,0,2
"AR",2012,"POPE","Atkins Out #2",0,0,0
"AR",2012,"POPE","Atkins Out #3",1,0,1
"AR",2012,"POPE","Bayliss",2,0,10
"AR",2012,"POPE","Buck Mountain",0,3,0
"AR",2012,"POPE","Caglesville #1",0,0,2
"AR",2012,"POPE","Caglesville #2",0,0,0
"AR",2012,"POPE","Crow Mountain East #1",0,0,2
"AR",2012,"POPE","Crow Mountain East #2",0,0,1
"AR",2012,"POPE","Crow Mountain West #1",0,0,12
"AR",2012,"POPE","Crow Mountain West #2",0,0,12
"AR",2012,"POPE","Dover In",0,0,7
"AR",2012,"POPE","Dover Out",0,1,28
"AR",2012,"POPE","Economy",1,0,4
"AR",2012,"POPE","Freeman",1,0,2
"AR",2012,"POPE","Hector In",0,1,0
"AR",2012,"POPE","Hector Out",0,0,0
"AR",2012,"POPE","London In",1,0,4
"AR",2012,"POPE","London Out",1,0,18
"AR",2012,"POPE","Martin #1",0,2,4
"AR",2012,"POPE","Martin #2",0,0,1
"AR",2012,"POPE","Martin #3",0,0,0
"AR",2012,"POPE","Moreland #1",0,0,6
"AR",2012,"POPE","Moreland #2",0,0,1
"AR",2012,"POPE","Nogo",0,0,0
"AR",2012,"POPE","Pea Ridge",0,0,3
"AR",2012,"POPE","Pottsville In #1",2,0,9
"AR",2012,"POPE","Pottsville In #2",0,0,2
"AR",2012,"POPE","Pottsville Out #1",1,0,15
"AR",2012,"POPE","Pottsville Out #2",0,0,1
"AR",2012,"POPE","Russellville Out #1",0,1,8
"AR",2012,"POPE","Russellville Out #2",0,1,3
"AR",2012,"POPE","Russellville Out #3",0,0,0
"AR",2012,"POPE","Russellville Out #4",2,0,24
"AR",2012,"POPE","Russellville Ward 1A",2,0,1
"AR",2012,"POPE","Russellville Ward 1B",2,0,43
"AR",2012,"POPE","Russellville Ward 1C",1,0,8
"AR",2012,"POPE","Russellville Ward 1D",0,0,0
"AR",2012,"POPE","Russellville Ward 2A",3,0,22
"AR",2012,"POPE","Russellville Ward 2B",2,1,28
"AR",2012,"POPE","Russellville Ward 2C",2,0,7
"AR",2012,"POPE","Russellville Ward 3A",2,0,8
"AR",2012,"POPE","Russellville Ward 3B",2,1,13
"AR",2012,"POPE","Russellville Ward 4A",1,0,9
"AR",2012,"POPE","Russellville Ward 4B",0,0,0
"AR",2012,"POPE","Russellville Ward 4C",0,1,4
"AR",2012,"POPE","Russellville Ward 4D",0,0,3
"AR",2012,"POPE","Russellville Ward 4E",0,0,0
"AR",2012,"POPE","Russellville Ward 4F",0,0,0
"AR",2012,"POPE","Russellville Ward 4G",0,0,0
"AR",2012,"POPE","Russellville Ward 4H",0,0,3
"AR",2012,"POPE","Scottsville #1",1,1,3
"AR",2012,"POPE","Scottsville #2",0,0,0
"AR",2012,"PRAIRIE","Belcher/Tyler",147,1,19
"AR",2012,"PRAIRIE","Bullard",38,0,5
"AR",2012,"PRAIRIE","Calhoun",98,1,25
"AR",2012,"PRAIRIE","Center",149,0,18
"AR",2012,"PRAIRIE","Des Arc",97,1,30
"AR",2012,"PRAIRIE","Hazen Country",142,0,28
"AR",2012,"PRAIRIE","Hazen Ward 1",183,0,47
"AR",2012,"PRAIRIE","Hazen Ward 2",195,4,54
"AR",2012,"PRAIRIE","Hazen Ward 3",190,2,94
"AR",2012,"PRAIRIE","Hickory Plains",224,1,40
"AR",2012,"PRAIRIE","Lower Hill City",155,8,67
"AR",2012,"PRAIRIE","Roc Roe City",63,1,15
"AR",2012,"PRAIRIE","Roc Roe Country",68,0,8
"AR",2012,"PRAIRIE","Union",36,0,11
"AR",2012,"PRAIRIE","Upper Hill/Lower Hill",114,1,28
"AR",2012,"PRAIRIE","Wattensaw City",209,4,98
"AR",2012,"PRAIRIE","Wattensaw Country",219,3,46
"AR",2012,"PRAIRIE","White River Country",224,8,55
"AR",2012,"PRAIRIE","White River Ward 1",168,3,75
"AR",2012,"PRAIRIE","White River Ward 2",221,1,55
"AR",2012,"PRAIRIE","White River Ward 3",201,3,62
"AR",2012,"PULASKI","1",0,320,0
"AR",2012,"PULASKI","10",0,336,0
"AR",2012,"PULASKI","100",0,254,0
"AR",2012,"PULASKI","101",0,266,0
"AR",2012,"PULASKI","102",0,408,0
"AR",2012,"PULASKI","103",0,912,0
"AR",2012,"PULASKI","104",0,797,0
"AR",2012,"PULASKI","105",0,543,0
"AR",2012,"PULASKI","106",0,252,2
"AR",2012,"PULASKI","107",0,166,2
"AR",2012,"PULASKI","108",0,241,1
"AR",2012,"PULASKI","109",0,580,2
"AR",2012,"PULASKI","11",0,53,0
"AR",2012,"PULASKI","110",0,128,0
"AR",2012,"PULASKI","111",0,458,1
"AR",2012,"PULASKI","112",0,210,0
"AR",2012,"PULASKI","113",0,358,0
"AR",2012,"PULASKI","114",0,288,1
"AR",2012,"PULASKI","115",0,536,0
"AR",2012,"PULASKI","116",0,320,0
"AR",2012,"PULASKI","117",0,638,0
"AR",2012,"PULASKI","118",0,772,0
"AR",2012,"PULASKI","119",0,613,0
"AR",2012,"PULASKI","12",0,51,0
"AR",2012,"PULASKI","120",0,512,0
"AR",2012,"PULASKI","121",0,433,2
"AR",2012,"PULASKI","122",0,480,0
"AR",2012,"PULASKI","123",0,384,2
"AR",2012,"PULASKI","124",0,299,0
"AR",2012,"PULASKI","125",0,388,0
"AR",2012,"PULASKI","126",0,84,0
"AR",2012,"PULASKI","127",0,178,0
"AR",2012,"PULASKI","128",0,447,0
"AR",2012,"PULASKI","129",0,129,0
"AR",2012,"PULASKI","13",0,148,0
"AR",2012,"PULASKI","130",0,84,0
"AR",2012,"PULASKI","131",0,219,0
"AR",2012,"PULASKI","132",0,111,0
"AR",2012,"PULASKI","133",0,94,0
"AR",2012,"PULASKI","134",0,247,0
"AR",2012,"PULASKI","135",0,113,0
"AR",2012,"PULASKI","14",1,740,1
"AR",2012,"PULASKI","15",0,502,0
"AR",2012,"PULASKI","16",0,170,1
"AR",2012,"PULASKI","17",0,468,0
"AR",2012,"PULASKI","18",0,334,0
"AR",2012,"PULASKI","19",0,230,0
"AR",2012,"PULASKI","2",0,388,1
"AR",2012,"PULASKI","20",0,354,1
"AR",2012,"PULASKI","21",0,159,0
"AR",2012,"PULASKI","22",0,485,1
"AR",2012,"PULASKI","23",0,314,0
"AR",2012,"PULASKI","24",0,174,0
"AR",2012,"PULASKI","25",0,116,0
"AR",2012,"PULASKI","26",0,86,0
"AR",2012,"PULASKI","27",0,278,1
"AR",2012,"PULASKI","28",0,252,0
"AR",2012,"PULASKI","29",0,10,0
"AR",2012,"PULASKI","3",0,87,0
"AR",2012,"PULASKI","30",0,13,0
"AR",2012,"PULASKI","31",0,171,1
"AR",2012,"PULASKI","32",0,380,1
"AR",2012,"PULASKI","33",0,293,0
"AR",2012,"PULASKI","34",0,242,2
"AR",2012,"PULASKI","35",0,197,1
"AR",2012,"PULASKI","36",0,149,0
"AR",2012,"PULASKI","37",0,412,5
"AR",2012,"PULASKI","38",0,186,0
"AR",2012,"PULASKI","39",0,527,1
"AR",2012,"PULASKI","4",0,794,2
"AR",2012,"PULASKI","40",0,225,0
"AR",2012,"PULASKI","41",0,340,3
"AR",2012,"PULASKI","42",0,226,0
"AR",2012,"PULASKI","43",0,225,0
"AR",2012,"PULASKI","44",0,396,2
"AR",2012,"PULASKI","45",0,404,0
"AR",2012,"PULASKI","46",0,232,1
"AR",2012,"PULASKI","47",0,52,0
"AR",2012,"PULASKI","48",0,504,2
"AR",2012,"PULASKI","49",0,302,1
"AR",2012,"PULASKI","5",0,499,0
"AR",2012,"PULASKI","50",0,225,3
"AR",2012,"PULASKI","51",0,156,0
"AR",2012,"PULASKI","52",0,448,0
"AR",2012,"PULASKI","53",0,323,0
"AR",2012,"PULASKI","54",0,357,0
"AR",2012,"PULASKI","55",0,423,2
"AR",2012,"PULASKI","56",0,84,0
"AR",2012,"PULASKI","57",0,32,0
"AR",2012,"PULASKI","58",0,227,2
"AR",2012,"PULASKI","59",0,60,1
"AR",2012,"PULASKI","6",0,60,2
"AR",2012,"PULASKI","60",0,422,4
"AR",2012,"PULASKI","61",0,83,0
"AR",2012,"PULASKI","62",0,57,0
"AR",2012,"PULASKI","63",0,71,0
"AR",2012,"PULASKI","64",0,413,7
"AR",2012,"PULASKI","65",0,182,0
"AR",2012,"PULASKI","66",0,300,0
"AR",2012,"PULASKI","67",0,362,1
"AR",2012,"PULASKI","68",0,163,4
"AR",2012,"PULASKI","69",0,280,0
"AR",2012,"PULASKI","7",0,105,0
"AR",2012,"PULASKI","70",0,176,0
"AR",2012,"PULASKI","71",0,403,1
"AR",2012,"PULASKI","72",0,252,1
"AR",2012,"PULASKI","73",0,500,1
"AR",2012,"PULASKI","74",0,260,0
"AR",2012,"PULASKI","75",0,382,1
"AR",2012,"PULASKI","76",0,247,2
"AR",2012,"PULASKI","77",0,544,2
"AR",2012,"PULASKI","78",0,146,0
"AR",2012,"PULASKI","79",0,520,0
"AR",2012,"PULASKI","8",0,213,0
"AR",2012,"PULASKI","80",0,1063,1
"AR",2012,"PULASKI","81",0,139,0
"AR",2012,"PULASKI","82",0,535,0
"AR",2012,"PULASKI","83",0,756,0
"AR",2012,"PULASKI","84",0,841,0
"AR",2012,"PULASKI","85",0,740,0
"AR",2012,"PULASKI","86",0,347,0
"AR",2012,"PULASKI","87",0,282,0
"AR",2012,"PULASKI","88",0,284,0
"AR",2012,"PULASKI","89",0,262,2
"AR",2012,"PULASKI","9",0,442,0
"AR",2012,"PULASKI","90",0,268,0
"AR",2012,"PULASKI","91",0,188,0
"AR",2012,"PULASKI","92",0,216,0
"AR",2012,"PULASKI","93",0,257,0
"AR",2012,"PULASKI","94",0,217,0
"AR",2012,"PULASKI","95",0,343,1
"AR",2012,"PULASKI","96",0,123,0
"AR",2012,"PULASKI","97",0,266,0
"AR",2012,"PULASKI","98",0,573,0
"AR",2012,"PULASKI","99",0,273,0
"AR",2012,"RANDOLPH","BAKER",19,16,0
"AR",2012,"RANDOLPH","BRISTOW",46,16,1
"AR",2012,"RANDOLPH","BUTLER",13,10,0
"AR",2012,"RANDOLPH","COLUMBIA",235,166,4
"AR",2012,"RANDOLPH","CURRENT RIVER",146,90,1
"AR",2012,"RANDOLPH","DALTON",101,62,2
"AR",2012,"RANDOLPH","DEMUN RURAL",642,451,7
"AR",2012,"RANDOLPH","EAST ROANOKE",179,123,4
"AR",2012,"RANDOLPH","ELEVEN POINT",109,59,3
"AR",2012,"RANDOLPH","FOSTER",278,202,7
"AR",2012,"RANDOLPH","INGRAM",77,50,3
"AR",2012,"RANDOLPH","JACKSON",58,27,0
"AR",2012,"RANDOLPH","JANES CREEK",204,122,2
"AR",2012,"RANDOLPH","LITTLE BLACK",164,113,0
"AR",2012,"RANDOLPH","OKEAN",88,47,1
"AR",2012,"RANDOLPH","REYNO",143,79,0
"AR",2012,"RANDOLPH","RICHARDSON",302,207,5
"AR",2012,"RANDOLPH","RUNNING LAKE",77,45,0
"AR",2012,"RANDOLPH","SHILOH",358,233,8
"AR",2012,"RANDOLPH","SILOAM",98,61,0
"AR",2012,"RANDOLPH","SPRING RIVER",97,72,3
"AR",2012,"RANDOLPH","UNION",31,23,1
"AR",2012,"RANDOLPH","WARD 1",631,340,5
"AR",2012,"RANDOLPH","WARD 2",559,293,7
"AR",2012,"RANDOLPH","WARD 3",815,483,11
"AR",2012,"RANDOLPH","WARM SPRINGS",85,63,1
"AR",2012,"RANDOLPH","WATER VALLEY",90,60,0
"AR",2012,"RANDOLPH","WEST ROANOKE",284,177,3
"AR",2012,"RANDOLPH","WILEY",27,11,0
"AR",2012,"SALINE","Avilla Community Center",NA,10,0
"AR",2012,"SALINE","Balboa Baptist",NA,98,0
"AR",2012,"SALINE","Bauxite City Hall",NA,12,2
"AR",2012,"SALINE","Bob Herzfeld Mem. Library",NA,17,2
"AR",2012,"SALINE","Bryant 1st Methodist",NA,17,2
"AR",2012,"SALINE","Calvary Baptist",NA,17,0
"AR",2012,"SALINE","Centerpoint Church",NA,45,2
"AR",2012,"SALINE","Central AR COC",NA,12,0
"AR",2012,"SALINE","Congo Baptist",NA,8,0
"AR",2012,"SALINE","Crows FS",NA,12,0
"AR",2012,"SALINE","East End Baptist",NA,22,1
"AR",2012,"SALINE","Fairplay Baptist",NA,7,0
"AR",2012,"SALINE","First Baptist FLC",NA,12,1
"AR",2012,"SALINE","First Christian",NA,6,0
"AR",2012,"SALINE","First Pentecostal",NA,42,2
"AR",2012,"SALINE","First Southern Baptist",NA,23,0
"AR",2012,"SALINE","Haskell FS",NA,9,0
"AR",2012,"SALINE","Johnson St COC",NA,0,0
"AR",2012,"SALINE","Kentucky Baptist",NA,3,0
"AR",2012,"SALINE","Mountainside",NA,28,0
"AR",2012,"SALINE","New Friendship",NA,2,0
"AR",2012,"SALINE","Old Union",NA,3,0
"AR",2012,"SALINE","Olive Hill Missionary Baptist",NA,18,1
"AR",2012,"SALINE","Paron FS",NA,5,0
"AR",2012,"SALINE","Salem United Methodist",NA,20,2
"AR",2012,"SALINE","Sardis United Methodist",NA,14,1
"AR",2012,"SALINE","Shannon Hills City Hall",NA,3,1
"AR",2012,"SALINE","Sharon Baptist",NA,19,0
"AR",2012,"SALINE","Ten Mile Church",NA,4,1
"AR",2012,"SALINE","Traskwood City Hall",NA,2,0
"AR",2012,"SALINE","Trinity Baptist",NA,11,1
"AR",2012,"SALINE","Turtle Creek FS",NA,5,0
"AR",2012,"SALINE","Vimy Ridge Immanuel Baptist",NA,13,2
"AR",2012,"SALINE","Woodland Hills Water Dept",NA,5,0
"AR",2012,"SCOTT","BLACKFORK",0,2,1
"AR",2012,"SCOTT","BLANSETT",0,0,1
"AR",2012,"SCOTT","BRAWLEY",0,1,1
"AR",2012,"SCOTT","CAUTHRON/OLIVER",1,0,0
"AR",2012,"SCOTT","CEDAR CREEK",0,0,3
"AR",2012,"SCOTT","COAL/LAFAYETTE",0,0,2
"AR",2012,"SCOTT","DENTON",0,0,4
"AR",2012,"SCOTT","HICKMAN RURAL EAST",0,0,9
"AR",2012,"SCOTT","HICKMAN RURAL WEST",0,0,3
"AR",2012,"SCOTT","HICKMAN WARD I",1,1,10
"AR",2012,"SCOTT","HICKMAN WARD II",0,2,5
"AR",2012,"SCOTT","HICKMAN WARD III",2,0,11
"AR",2012,"SCOTT","HON",0,0,6
"AR",2012,"SCOTT","HUNT",0,0,2
"AR",2012,"SCOTT","JAMES",0,1,0
"AR",2012,"SCOTT","JONES/LITTLE TEXAS",0,0,1
"AR",2012,"SCOTT","KEENER",0,0,0
"AR",2012,"SCOTT","LAFAVE",0,1,0
"AR",2012,"SCOTT","LAMB",0,2,1
"AR",2012,"SCOTT","LEWIS WARD I",0,2,4
"AR",2012,"SCOTT","LEWIS WARD II",0,1,2
"AR",2012,"SCOTT","MILL CREEK",0,3,1
"AR",2012,"SCOTT","MOUNT PLEASANT",0,0,1
"AR",2012,"SCOTT","MOUNTAIN",0,2,0
"AR",2012,"SCOTT","PARKS",0,2,2
"AR",2012,"SCOTT","TOMLINSON/TATE",0,0,2
"AR",2012,"SEARCY","Bear Creek # 4",2,0,0
"AR",2012,"SEARCY","Bear Creek # 5",5,0,0
"AR",2012,"SEARCY","Bear Creek # 6",7,0,0
"AR",2012,"SEARCY","Calf Creek",1,0,0
"AR",2012,"SEARCY","Long Creek",6,0,0
"AR",2012,"SEARCY","MP Witts Springs School",0,0,0
"AR",2012,"SEARCY","Mt Pleasant",2,0,0
"AR",2012,"SEARCY","Oxley",2,0,0
"AR",2012,"SEARCY","Prairie",1,0,0
"AR",2012,"SEARCY","Red River",1,0,0
"AR",2012,"SEARCY","Rock Creek",0,1,0
"AR",2012,"SEARCY","SP Bear Creek",0,0,0
"AR",2012,"SEARCY","Shady Grove",0,0,0
"AR",2012,"SEARCY","Spring",1,1,0
"AR",2012,"SEARCY","St Joe",1,0,0
"AR",2012,"SEARCY","Tomahawk",4,0,0
"AR",2012,"SEARCY","Wiley Cove",6,0,0
"AR",2012,"SEBASTIAN","1-A",1023,519,2
"AR",2012,"SEBASTIAN","1-B",364,164,1
"AR",2012,"SEBASTIAN","1-C",628,210,0
"AR",2012,"SEBASTIAN","1-D",743,191,0
"AR",2012,"SEBASTIAN","1-E",52,12,0
"AR",2012,"SEBASTIAN","1-F",262,85,0
"AR",2012,"SEBASTIAN","1-G",336,113,0
"AR",2012,"SEBASTIAN","1-H",577,247,3
"AR",2012,"SEBASTIAN","1-I",833,407,1
"AR",2012,"SEBASTIAN","1-J",41,16,0
"AR",2012,"SEBASTIAN","1-K",343,176,1
"AR",2012,"SEBASTIAN","1-L",436,148,0
"AR",2012,"SEBASTIAN","1-M",20,4,0
"AR",2012,"SEBASTIAN","2-A",701,410,6
"AR",2012,"SEBASTIAN","2-B",691,509,3
"AR",2012,"SEBASTIAN","2-C",303,158,2
"AR",2012,"SEBASTIAN","2-D",557,362,1
"AR",2012,"SEBASTIAN","2-E",565,297,0
"AR",2012,"SEBASTIAN","2-F",362,254,1
"AR",2012,"SEBASTIAN","2-G",189,97,3
"AR",2012,"SEBASTIAN","2-H",240,123,1
"AR",2012,"SEBASTIAN","3-A",506,220,1
"AR",2012,"SEBASTIAN","3-B",853,266,0
"AR",2012,"SEBASTIAN","3-C",267,68,0
"AR",2012,"SEBASTIAN","3-D",1253,424,2
"AR",2012,"SEBASTIAN","3-E",1153,371,1
"AR",2012,"SEBASTIAN","3-F",889,279,1
"AR",2012,"SEBASTIAN","3-G",939,193,0
"AR",2012,"SEBASTIAN","3-H",1415,295,0
"AR",2012,"SEBASTIAN","3-I",131,26,0
"AR",2012,"SEBASTIAN","3-J",72,15,0
"AR",2012,"SEBASTIAN","3-K",54,19,0
"AR",2012,"SEBASTIAN","3-L",2,1,0
"AR",2012,"SEBASTIAN","3-M",2,1,0
"AR",2012,"SEBASTIAN","3-O",648,94,0
"AR",2012,"SEBASTIAN","4-A",525,167,0
"AR",2012,"SEBASTIAN","4-B",753,244,2
"AR",2012,"SEBASTIAN","4-C",1909,600,5
"AR",2012,"SEBASTIAN","4-D",1102,264,0
"AR",2012,"SEBASTIAN","4-E",741,260,0
"AR",2012,"SEBASTIAN","4-F",483,137,0
"AR",2012,"SEBASTIAN","4-G",1785,497,2
"AR",2012,"SEBASTIAN","4-H",757,208,1
"AR",2012,"SEBASTIAN","4-I",265,62,0
"AR",2012,"SEBASTIAN","4-J",4,0,0
"AR",2012,"SEBASTIAN","4-K",897,225,1
"AR",2012,"SEBASTIAN","4-L",3,2,0
"AR",2012,"SEBASTIAN","4-N",598,227,1
"AR",2012,"SEBASTIAN","9-1A",129,24,0
"AR",2012,"SEBASTIAN","9-1B",292,65,0
"AR",2012,"SEBASTIAN","9-1C",394,84,0
"AR",2012,"SEBASTIAN","9-1D",838,144,0
"AR",2012,"SEBASTIAN","9-1E",661,111,0
"AR",2012,"SEBASTIAN","9-1F",50,16,0
"AR",2012,"SEBASTIAN","9-1G",81,16,0
"AR",2012,"SEBASTIAN","9-1H",90,24,0
"AR",2012,"SEBASTIAN","9-1I",484,140,2
"AR",2012,"SEBASTIAN","9-1K",406,119,1
"AR",2012,"SEBASTIAN","9-1M",3,0,0
"AR",2012,"SEBASTIAN","9-1N",219,40,0
"AR",2012,"SEBASTIAN","9-1O",104,17,0
"AR",2012,"SEBASTIAN","9-2A",1380,276,2
"AR",2012,"SEBASTIAN","9-2B",325,79,0
"AR",2012,"SEBASTIAN","9-2C",1222,208,2
"AR",2012,"SEBASTIAN","9-2D",166,19,0
"AR",2012,"SEBASTIAN","9-2E",24,1,0
"AR",2012,"SEBASTIAN","9-2F",294,52,0
"AR",2012,"SEBASTIAN","9-2G",245,53,1
"AR",2012,"SEBASTIAN","9-2H",79,12,0
"AR",2012,"SEBASTIAN","9-2I",102,22,0
"AR",2012,"SEBASTIAN","9-2J",9,0,0
"AR",2012,"SEBASTIAN","9-2K",154,34,0
"AR",2012,"SEBASTIAN","9-2L",149,27,0
"AR",2012,"SEBASTIAN","9-2M",1,0,0
"AR",2012,"SEBASTIAN","9-3A",244,72,1
"AR",2012,"SEBASTIAN","9-3B",472,86,0
"AR",2012,"SEBASTIAN","9-3C",443,130,0
"AR",2012,"SEBASTIAN","9-3D",94,20,0
"AR",2012,"SEBASTIAN","9-3E",227,59,0
"AR",2012,"SEBASTIAN","9-3F",416,71,0
"AR",2012,"SEBASTIAN","9-3G",191,56,0
"AR",2012,"SEBASTIAN","9-3H",181,43,2
"AR",2012,"SEBASTIAN","9-3I",252,54,1
"AR",2012,"SEBASTIAN","9-3J",361,56,3
"AR",2012,"SEBASTIAN","9-3K",232,83,0
"AR",2012,"SEBASTIAN","9-3L",183,43,0
"AR",2012,"SEBASTIAN","9-3M",78,25,0
"AR",2012,"SEBASTIAN","9-3N",67,22,0
"AR",2012,"SEBASTIAN","9-3O",84,21,1
"AR",2012,"SEBASTIAN","9-3P",156,25,0
"AR",2012,"SEBASTIAN","9-4A",92,14,0
"AR",2012,"SEBASTIAN","9-4B",861,156,0
"AR",2012,"SEBASTIAN","9-4C",1039,204,2
"AR",2012,"SEBASTIAN","9-4D",61,9,0
"AR",2012,"SEBASTIAN","9-4E",67,9,0
"AR",2012,"SEBASTIAN","9-4F",40,7,0
"AR",2012,"SEBASTIAN","9-4G",96,21,0
"AR",2012,"SEBASTIAN","9-4H",256,64,0
"AR",2012,"SEBASTIAN","9-4I",425,91,1
"AR",2012,"SEBASTIAN","9-4J",52,10,0
"AR",2012,"SEBASTIAN","9-4K",637,126,0
"AR",2012,"SEBASTIAN","9-4L",0,0,0
